web-scraper-order,web-scraper-start-url,name,price,link,link-href
"1597442363-1005","https://www.bitfang.com/computer-hardware","Dell Inspiration 15R 90W Laptop A...","₹ 1,616","","https://www.bitfang.com/dell-inspiration-15r-90w-adapter"
"1597442363-125","https://www.bitfang.com/computer-hardware","AMD Ryzen 3 YD3200C5FHBOX  4-Core...","₹ 7,859","","https://www.bitfang.com/amd-ryzen-3-yd3200c5fhbox-4-core-36-ghz-am4-desktop-processor"
"1597442363-732","https://www.bitfang.com/computer-hardware","Strontium SRN64GTFU3A1A 100 Mb/s ...","₹ 636","","https://www.bitfang.com/strontium-srn64gtfu3a1a-micro-sdxc-64-gb"
"1597442363-733","https://www.bitfang.com/computer-hardware","ADATA XPG ASD700X-1TU3-CRD 1 TB U...","₹ 13,719","","https://www.bitfang.com/adata-asd700x-1tu3-crd-external-solid-state-drive-1-tb-3d-nand-portable"
"1597442363-709","https://www.bitfang.com/computer-hardware","EPSON L3152 Colour Ink Tank Duple...","₹ 16,499","","https://www.bitfang.com/epson-l3152-epil-printer"
"1597442363-275","https://www.bitfang.com/computer-hardware","Asus ROG STRIX B365 F GAMING Inte...","₹ 11,956","","https://www.bitfang.com/asus-rog-strix-b365-f-gaming-intel-b365-ddr4-atx-intel-desktop-motherboard"
"1597442363-232","https://www.bitfang.com/computer-hardware","Gskill F3-12800CL10S-8GBXL 8GB 16...","₹ 3,803","","https://www.bitfang.com/gskill-f3-12800cl10s-8gbxl-8gb-1600-mhz-ddr3-desktop-memory"
"1597442363-1307","https://www.bitfang.com/computer-hardware","Iogear GUML01-GLD 1 mtr Charge & ...","₹ 2,570","","https://www.bitfang.com/iogear-guml01-gld-charge-sync-cable"
"1597442363-1197","https://www.bitfang.com/computer-hardware","Philips SPA-30 2.0 Channel 30 W P...","₹ 692","","https://www.bitfang.com/philips-spa-30-20-channel-30-w-pc-speaker"
"1597442363-1337","https://www.bitfang.com/computer-hardware","Apple MD592Z/A Power Adapter Whit...","₹ 8,475","","https://www.bitfang.com/apple-md592za-power-adapter-white"
"1597442363-1305","https://www.bitfang.com/computer-hardware","Iogear GUML01-SIL 1 mtr USB Cable","₹ 2,618","","https://www.bitfang.com/iogear-guml01-sil-charge-sync-cable"
"1597442363-261","https://www.bitfang.com/computer-hardware","Generic X000D0XHJV White Phone Sp...","₹ 99","","https://www.bitfang.com/generic-x000d0xhjv-white-phone-splitter"
"1597442363-211","https://www.bitfang.com/computer-hardware","Gskill F4-3600C18D-16GTZN 16GB 36...","₹ 12,825","","https://www.bitfang.com/gskill-f4-3600c18d-16gtzn-16gb-3600-mhz-ddr4-desktop-memory"
"1597442363-396","https://www.bitfang.com/computer-hardware","Western Digital Green WDS120G2G0B...","₹ 2,381","","https://www.bitfang.com/western-digital-green-wds120g2g0b-sata-6gbs-m2-2280-internal-solid-state-drive"
"1597442363-726","https://www.bitfang.com/computer-hardware","ADATA AHD830-2TU31-CBK 2TB Portab...","₹ 6,741","","https://www.bitfang.com/adata-ahd830-2tu31-cbk-2tb-portable-external-hard-drive"
"1597442363-1249","https://www.bitfang.com/computer-hardware","CADYCE CA-U10H 10 Port USB Hub","₹ 2,111","","https://www.bitfang.com/cadyce-ca-u10h-10-port-usb-hub"
"1597442363-84","https://www.bitfang.com/computer-hardware","Adata AX4U300038G16A-ST60 8 GB 30...","₹ 4,400","","https://www.bitfang.com/adata-ax4u300038g16a-st60-8-gb-3000-mhz-ddr4-desktop-memory"
"1597442363-19","https://www.bitfang.com/computer-hardware","Amkette NEOCASESLVMP13 Laptop Sle...","₹ 556","","https://www.bitfang.com/amkette-neocaseslvmp13-laptop-sleeve-black"
"1597442363-1011","https://www.bitfang.com/computer-hardware","Dell 3470-3733 Inspiron 200W  Mid...","₹ 33,809","","https://www.bitfang.com/dell-3470-3733-mid-tower-cabinets"
"1597442363-964","https://www.bitfang.com/computer-hardware","Belkin A3X189-01-RED-S 0.30 mtr P...","₹ 2,278","","https://www.bitfang.com/belkin-a3x189-01-red-s-030mtr-patch-cord"
"1597442363-334","https://www.bitfang.com/computer-hardware","Crucial CB16GU2400 16 GB 2400 MHz...","₹ 5,782","","https://www.bitfang.com/crucial-cb16gu2400-16-gb-2400-mhz-ddr4-desktop-memory"
"1597442363-134","https://www.bitfang.com/computer-hardware","MSI MPG-Z490-GAMING-EDGE-WIFI LGA...","₹ 22,800","","https://www.bitfang.com/msi-mpg-z490-gaming-edge-wifi-lga-1200-intel-z490-ddr4-atx-intel-desktop-motherboard"
"1597442363-865","https://www.bitfang.com/computer-hardware","ZEB  SPK-BTRUCF-2X12L 2.0 TOWER S...","₹ 41,367","","https://www.bitfang.com/zeb-20-tower-speaker-monster-premium-2x12l"
"1597442363-246","https://www.bitfang.com/computer-hardware","MSI MEG-Z390-ACE LGA 1151 Intel Z...","₹ 19,238","","https://www.bitfang.com/msi-meg-z390-ace-lga-1151-intel-z390-ddr4-atx-intel-desktop-motherboard-2"
"1597442363-441","https://www.bitfang.com/computer-hardware","Cadyce CA-DPCAB 1.8 mtr Display P...","₹ 1,385","","https://www.bitfang.com/cadyce-ca-dpcab-18-mtr-display-port"
"1597442363-1231","https://www.bitfang.com/computer-hardware","Zeus WP-102 Laser Pointer Black","₹ 2,399","","https://www.bitfang.com/zeus-wp-102-laser-pointer-black"
"1597442363-375","https://www.bitfang.com/computer-hardware","Intel 300 Series BX80684I38100 4-...","₹ 10,780","","https://www.bitfang.com/intel-300-series-bx80684i38100-4-core-36-ghz-lga-1151-desktop-processor"
"1597442363-793","https://www.bitfang.com/computer-hardware","ZEB COMPUTER MULTIMEDIA SPEAKER (...","₹ 3,223","","https://www.bitfang.com/zeb-computer-multimedia-speaker-41"
"1597442363-39","https://www.bitfang.com/computer-hardware","Colorful G-C1660SNB-6G-V GeForce ...","₹ 20,550","","https://www.bitfang.com/colorful-g-c1660snb-6g-v-geforce-pci-express-30-graphic-card"
"1597442363-507","https://www.bitfang.com/computer-hardware","Cadyce CA-C3AM BLUE 1 mtr USB C T...","₹ 792","","https://www.bitfang.com/cadyce-ca-c3am-blue-1-mtr-usb-c-type-cable"
"1597442363-58","https://www.bitfang.com/computer-hardware","Thermaltake R019D408GX2-3600C18A ...","₹ 10,299","","https://www.bitfang.com/thermaltake-r019d408gx2-3600c18a-16gb-3600-mhz-ddr4-desktop-memory"
"1597442363-159","https://www.bitfang.com/computer-hardware","Gigabyte TRX40-AORUS-PRO-WIFI sTR...","₹ 41,198","","https://www.bitfang.com/gigabyte-trx40-aorus-pro-wifi-strx4-amd-trx40-ddr4-atx-amd-desktop-motherboard"
"1597442363-639","https://www.bitfang.com/computer-hardware","Adata AX4U360038G17-DT60 16GB 360...","₹ 11,243","","https://www.bitfang.com/adata-ax4u360038g17-dt60-ddr4-16-gb-3600mhz"
"1597442363-277","https://www.bitfang.com/computer-hardware","Asus PRIME-X570-PRO/CSM AM4 AMD X...","₹ 20,678","","https://www.bitfang.com/asus-prime-x570-procsm-am4-amd-x570-ddr4-atx-amd-desktop-motherboard"
"1597442363-543","https://www.bitfang.com/computer-hardware","ViewSonic VA2261h-8 AMD FreeSync ...","₹ 6,884","","https://www.bitfang.com/viewsonic-va2261h-8-amd-freesync-flat-screen-75-hz-1920-x-1080-tn-22-in-monitors"
"1597442363-768","https://www.bitfang.com/computer-hardware","Artis-1000VA  650 Watts UPS","₹ 4,703","","https://www.bitfang.com/artis-1000va-line-interactive-ups-black"
"1597442363-1294","https://www.bitfang.com/computer-hardware","Ultra Prolink PMM2220200 1.5 mtr ...","₹ 395","","https://www.bitfang.com/ultra-prolink-pmm2220200-charge-cable"
"1597442363-233","https://www.bitfang.com/computer-hardware","Palit NE51060015F9-1061F GTX 10 P...","₹ 11,151","","https://www.bitfang.com/palit-ne51060015f9-1061f-gtx-10-pci-express-30-graphic-card"
"1597442363-945","https://www.bitfang.com/computer-hardware","Belkin F9P609-05R-DP 6 Outlets Sp...","₹ 2,266","","https://www.bitfang.com/belkin-f9p609-05r-dp-spike-guards-15-mtr-6"
"1597442363-660","https://www.bitfang.com/computer-hardware","ADATA Titanium ASE730H-512GU31-CG...","₹ 8,205","","https://www.bitfang.com/adata-ase730h-512gu31-cgd-512-gb-nand-flash-25-in-ssds"
"1597442363-1163","https://www.bitfang.com/computer-hardware","Acer UM.JE2AA.003 AMD FreeSync Wi...","₹ 36,152","","https://www.bitfang.com/acer-umje2aa003-315-in-led-va-widescreen-monitor"
"1597442363-1347","https://www.bitfang.com/computer-hardware","TP-LINK TL-WR841N Wireless 2 300 ...","₹ 979","","https://www.bitfang.com/tp-link-tl-wr841n-10100mbps-4-wireless-n-router"
"1597442363-460","https://www.bitfang.com/computer-hardware","Gigabyte H310M S2 LGA 1151 Intel ...","₹ 4,465","","https://www.bitfang.com/gigabyte-h310m-s2-lga-1151-intel-h310-ddr4-micro-atx-intel-desktop-motherboard"
"1597442363-905","https://www.bitfang.com/computer-hardware","Hynix HMA41GS6AFR8N-TF 8 GB 2133 ...","₹ 3,400","","https://www.bitfang.com/hynix-ddr4-8-gb-2133-mhz-ddr4laptop-ram"
"1597442363-114","https://www.bitfang.com/computer-hardware","Gigabyte B365M DS3H LGA 1151 Inte...","₹ 7,596","","https://www.bitfang.com/gigabyte-b365m-ds3h-lga-1151-intel-b365-intel-desktop-motherboard"
"1597442363-359","https://www.bitfang.com/computer-hardware","Zotac GeForce GT 710 Low Profile ...","₹ 3,282","","https://www.bitfang.com/zotac-vcqp400-pb-low-profile-pci-express-20-graphics-card"
"1597442363-115","https://www.bitfang.com/computer-hardware","MSI Z390-A PRO","₹ 13,019","","https://www.bitfang.com/msi-z390-a-pro"
"1597442363-1213","https://www.bitfang.com/computer-hardware","Samsung M471B5273DH0-CH9 8 GB 133...","₹ 4,361","","https://www.bitfang.com/samsung-ddr3-sdram-8-gb-1333-mhz-cl9-ddr3-sdram-laptop-ram"
"1597442363-381","https://www.bitfang.com/computer-hardware","Antec NX200 Gaming 450W ATX Mid T...","₹ 3,460","","https://www.bitfang.com/antec-nx200-gaming-450-w-atx-mid-tower-cabinet-without-smps"
"1597442363-476","https://www.bitfang.com/computer-hardware","Gigabyte Z390 AORUS PRO WIFI LGA ...","₹ 22,066","","https://www.bitfang.com/gigabyte-z390-aorus-pro-wifi-lga-1151-intel-z390-ddr4-atx-intel-desktop-motherboard"
"1597442363-737","https://www.bitfang.com/computer-hardware","Crucial CT4G4SFS824A 4GB 2400 Mhz...","₹ 1,764","","https://www.bitfang.com/crucial-4gb-ddr4-2400-sodimm-ct4g4sfs824a"
"1597442363-166","https://www.bitfang.com/computer-hardware","MSI GTX-1660-SUPER-VENTUS-XS-OC G...","₹ 21,441","","https://www.bitfang.com/msi-gtx-1660-super-ventus-xs-oc-geforce-gtx-pci-express-30-graphic-card"
"1597442363-351","https://www.bitfang.com/computer-hardware","Acer VG270P AMD FreeSync Flat Scr...","₹ 18,129","","https://www.bitfang.com/acer-vg270p-amd-freesync-flat-screen-144-hz-1920-x-1080-ips-27-in-monitor"
"1597442363-411","https://www.bitfang.com/computer-hardware","Zebronics ZEB-S380 2.0 Channel 6 ...","₹ 508","","https://www.bitfang.com/zebronics-zeb-s380-20-channel-6-w-pc-speaker"
"1597442363-284","https://www.bitfang.com/computer-hardware","TP-Link Archer C50 V4 Wireless 5 ...","₹ 1,861","","https://www.bitfang.com/tp-link-archer-c50-v4-wireless-5-1200-mbps-dual-band-4-lan-wireless-router"
"1597442363-267","https://www.bitfang.com/computer-hardware","Asus TUF B450M PRO GAMING AMD B45...","₹ 9,450","","https://www.bitfang.com/asus-tuf-b450m-pro-gaming-amd-b450-ddr4-matx-amd-desktop-motherboard"
"1597442363-505","https://www.bitfang.com/computer-hardware","Cadyce CA-C3AM RED 1 mtr USB C Ty...","₹ 792","","https://www.bitfang.com/cadyce-ca-c3am-red-1-mtr-usb-c-type-cable"
"1597442363-1303","https://www.bitfang.com/computer-hardware","Lapcare LOSPCO4925 Laptop Cooling","₹ 1,280","","https://www.bitfang.com/lapcare-lospco4925-laptop-cooling"
"1597442363-1137","https://www.bitfang.com/computer-hardware","ADATA SD600 ASD600-256GU31-CBK 25...","₹ 4,182","","https://www.bitfang.com/adata-asd600-256gu31-cbk-sd600-256-gb-solid-state-drive"
"1597442363-1202","https://www.bitfang.com/computer-hardware","Samsung T5 Portable MU-PA250B/WW ...","₹ 11,466","","https://www.bitfang.com/samsung-t5-250-gb-25-inch-no-external-solid-state-drive"
"1597442363-308","https://www.bitfang.com/computer-hardware","D-Link DIR-1360 Wireless 4 300 Mb...","₹ 4,547","","https://www.bitfang.com/d-link-dir-1360-wireless-4-300-mbps-dual-band-4-lan-wireless-router"
"1597442363-728","https://www.bitfang.com/computer-hardware","Lenovo GXB0K28987 1 TB Portable E...","₹ 3,522","","https://www.bitfang.com/lenovo-gxb0k28987-1-tb-portable-external-hard-drive"
"1597442363-621","https://www.bitfang.com/computer-hardware","ADATA AHD720-1TU31-CBK 1 TB Exter...","₹ 3,890","","https://www.bitfang.com/adata-ahd720-1tu31-cbk-1-tb-external-hard-drive"
"1597442363-1131","https://www.bitfang.com/computer-hardware","ADATA SD600 ASD600-512GU31-CBK 51...","₹ 10,779","","https://www.bitfang.com/adata-asd600-512gu31-cbk-sd600-512-gb-external-solid-state-drive"
"1597442363-567","https://www.bitfang.com/computer-hardware","iBall UPS-621V 600 VA 360 Watts U...","₹ 1,989","","https://www.bitfang.com/iball-ups-621v-600-va-360-watts-ups"
"1597442363-1174","https://www.bitfang.com/computer-hardware","MSI GeForce GTX 1060 Gaming GTX 1...","₹ 28,689","","https://www.bitfang.com/msi-geforce-gtx-1060-pci-express-30-graphic-card-1"
"1597442363-1221","https://www.bitfang.com/computer-hardware","Livetech  MS 20  Wired USB 3 Butt...","₹ 206","","https://www.bitfang.com/livetech-ms-20-wired-usb-3-buttons"
"1597442363-838","https://www.bitfang.com/computer-hardware","Zebronics ZEB-SW9450RUCF 5.1 Chan...","₹ 9,661","","https://www.bitfang.com/zebronics-zeb-sw9450rucf-51-channel-multimedia-speakers"
"1597442363-1063","https://www.bitfang.com/computer-hardware","Avantree DG40S USB Adapter","₹ 881","","https://www.bitfang.com/avantree-dg40s-usb-adapter"
"1597442363-895","https://www.bitfang.com/computer-hardware","Circle 16XR case fan","₹ 1,240","","https://www.bitfang.com/circle-16xr-case-fan"
"1597442363-372","https://www.bitfang.com/computer-hardware","Intel 300 Series I9-9900KF 8-Core...","₹ 43,483","","https://www.bitfang.com/intel-300-series-i9-9900kf-8-core-5-ghz-lga-1151-desktop-processor"
"1597442363-87","https://www.bitfang.com/computer-hardware","AMD Ryzen Threadripper RYZEN-THRE...","₹ 3,33,899","","https://www.bitfang.com/amd-ryzen-threadripper-ryzen-threadripper-3990x-64-core-29-ghz-strx4-desktop-processor"
"1597442363-517","https://www.bitfang.com/computer-hardware","Cadyce CA-UMICROS 1.5 mtr Charge ...","₹ 395","","https://www.bitfang.com/cadyce-ca-umicros-15-mtr-charge-sync-cable"
"1597442363-472","https://www.bitfang.com/computer-hardware","Gigabyte Z390 M GAMING LGA 1151 I...","₹ 13,251","","https://www.bitfang.com/gigabyte-z390-m-gaming-lga-1151-intel-z390-ddr4-micro-atx-intel-desktop-motherboard"
"1597442363-1099","https://www.bitfang.com/computer-hardware","Adata ADDS1600W8G11-S 8GB 1600MHz...","₹ 5,445","","https://www.bitfang.com/adata-adds1600w8g11-s-8-gb-1600-mhz-ddr3l-desktop-ram"
"1597442363-825","https://www.bitfang.com/computer-hardware","Zebronics SPK-BT4700RUCF 2.1 Chan...","₹ 4,352","","https://www.bitfang.com/zeb-21-computer-multimedia-speaker-bt4700rucf"
"1597442363-64","https://www.bitfang.com/computer-hardware","Thermaltake R009D408GX2-3600C18B ...","₹ 10,899","","https://www.bitfang.com/thermaltake-r009d408gx2-3600c18b-16gb-3600-mhz-ddr4-desktop-memory"
"1597442363-1251","https://www.bitfang.com/computer-hardware","Tag TAG100 USB ports Black","₹ 899","","https://www.bitfang.com/tag-tag100-usb-ports-black"
"1597442363-1224","https://www.bitfang.com/computer-hardware","Zotac GeForce GTX 1060 PCIE 3.0 G...","₹ 18,528","","https://www.bitfang.com/zotac-geforce-gtx-1060-pcie-30-graphic-card-1"
"1597442363-1097","https://www.bitfang.com/computer-hardware","Adata AD3U1333B2G9R 8GB 1333MHz D...","₹ 7,329","","https://www.bitfang.com/adata-ad3u1333b2g9r-8-gb-1333-mhz-ddr3-desktop-ram"
"1597442363-371","https://www.bitfang.com/computer-hardware","Intel Core 2 Duo EU80570PJ0876M 2...","₹ 499","","https://www.bitfang.com/intel-core-2-duo-eu80570pj0876m-2-core-316-ghz-lga-775-desktop-processor"
"1597442363-585","https://www.bitfang.com/computer-hardware","SanDisk SDCZ48-032G-UAM46 Ultra 3...","₹ 633","","https://www.bitfang.com/sandisk-sdcz48-032g-uam46-ultra-32-gb-pen-drive"
"1597442363-650","https://www.bitfang.com/computer-hardware","Adata AX4U240038G16-SRG 8GB 2400M...","₹ 2,736","","https://www.bitfang.com/adata-ax4u240038g16-srg-ddr4-8-gb-2400mhz"
"1597442363-1335","https://www.bitfang.com/computer-hardware","Avantree FDKB-MI5-2M-WHT 2 mtr US...","₹ 569","","https://www.bitfang.com/avantree-fdkb-mi5-2m-wht-usb-mfi-cable"
"1597442363-464","https://www.bitfang.com/computer-hardware","Gigabyte GA-Z390 M LGA 1151 Intel...","₹ 12,785","","https://www.bitfang.com/gigabyte-ga-z390-m-lga-1151-intel-z390-ddr4-micro-atx-intel-desktop-motherboard"
"1597442363-1233","https://www.bitfang.com/computer-hardware","CADYCE CA-UK200 2 Lan Ports KVM S...","₹ 1,575","","https://www.bitfang.com/cadyce-ca-uk200-2-lan-ports-desktop-kvm-switch"
"1597442363-908","https://www.bitfang.com/computer-hardware","Seagate STEB4000300 4TB Desktop H...","₹ 7,349","","https://www.bitfang.com/seagate-steb4000300-4tb-desktop-hdd"
"1597442363-575","https://www.bitfang.com/computer-hardware","Strontium SRM_Pollex-32_BLK_RED P...","₹ 322","","https://www.bitfang.com/strontium-srm_pollex-32_blk_red-pollex-32-gb-pen-drive"
"1597442363-525","https://www.bitfang.com/computer-hardware","Corsair CMSA16GX3M2A1333C9 16 GB ...","₹ 9,318","","https://www.bitfang.com/corsair-cmsa16gx3m2a1333c9-16-gb-1333mhz-cl9-ddr3-laptop-memory"
"1597442363-280","https://www.bitfang.com/computer-hardware","Asus PRIME-B450M-K AM4 AMD B450 D...","₹ 7,193","","https://www.bitfang.com/asus-prime-b450m-k-am4-amd-b450-ddr4-matx-amd-desktop-motherboard"
"1597442363-136","https://www.bitfang.com/computer-hardware","INNO3D N208S2-08D6X-11801167 GEFO...","₹ 64,000","","https://www.bitfang.com/inno3d-n208s2-08d6x-11801167-geforce-rtx-20-super-pci-express-30-graphic-card"
"1597442363-952","https://www.bitfang.com/computer-hardware","Belkin BE107200 7 Outlets	 Spike ...","₹ 3,182","","https://www.bitfang.com/belkin-be107200-spike-guards-18-mtr-7"
"1597442363-918","https://www.bitfang.com/computer-hardware","Sandisk SDSDB-008G-A46 8 GB 20 MB...","₹ 666","","https://www.bitfang.com/sandisk-sdsdb-008g-a46-8-gb-memory-card"
"1597442363-899","https://www.bitfang.com/computer-hardware","Brothers MFC-B7715DW Monochrome M...","₹ 22,638","","https://www.bitfang.com/brothers-mfc-b7715dw-monochrome-mono-laser-duplex"
"1597442363-43","https://www.bitfang.com/computer-hardware","Colorful CLFGT10302GV3 GT Series ...","₹ 6,320","","https://www.bitfang.com/colorful-clfgt10302gv3-gt-series-pci-express-30-graphic-card"
"1597442363-923","https://www.bitfang.com/computer-hardware","Adata AUSDH32GUICL10-RM3BKBL 32 G...","₹ 13,990","","https://www.bitfang.com/adata-ausdh32guicl10-rm3bkbl-32-gb"
"1597442363-724","https://www.bitfang.com/computer-hardware","ADATA AHD830-5TU31-CBK 5 TB Porta...","₹ 12,750","","https://www.bitfang.com/adata-ahd830-5tu31-cbk-5-tb-portable-external-hard-drive"
"1597442363-1345","https://www.bitfang.com/computer-hardware","Logitech MK200 Keyboard & Mouse B...","₹ 856","","https://www.bitfang.com/logitech-mk200-media-keyboard-and-mouse-combo-black"
"1597442363-1200","https://www.bitfang.com/computer-hardware","ADATA SD700 ASD700-256GU3-CBK 256...","₹ 4,041","","https://www.bitfang.com/adata-sd700-256-gb-25-inch-3d-nand-external-solid-state-drive"
"1597442363-1227","https://www.bitfang.com/computer-hardware","Gigabyte GA-Z370 Gaming 5 LGA 115...","₹ 22,186","","https://www.bitfang.com/gigabyte-ga-z370-gaming-5-intel-z97-ddr3-atx-desktop-motherboards"
