web-scraper-order,web-scraper-start-url,name,price,instock,link,link-href
"1597509001-3424","https://www.vedantcomputers.com/products#/sort=p.sort_order/order=ASC/limit=10000","LOGITECH STEREO H150 SKY BLUE GAMING HEADSET","₹1,000","Out Of Stock","","https://www.vedantcomputers.com/products/logitech-stereo-headset-h150-sky-blue-headset"
"1597509001-2240","https://www.vedantcomputers.com/products#/sort=p.sort_order/order=ASC/limit=10000","AMD RYZEN THREADRIPPER 1920X PROCESSOR (6MB Cache, UPTO 3.5 GHz)","₹49,000","Out Of Stock","","https://www.vedantcomputers.com/products/amd-ryzen-threadripper-1920x"
"1597509001-2653","https://www.vedantcomputers.com/products#/sort=p.sort_order/order=ASC/limit=10000","COOLER MASTER MASTERWATT 550W - 550 WATT 80 PLUS BRONZE CERTIFIED SEMI FAN LESS MODULAR PSU","₹4,970","Out Of Stock","","https://www.vedantcomputers.com/products/cooler%20master-masterwatt-550w-550-watt%2080-plus-bronze-certified-semi-fan-less-modular"
"1597509001-3008","https://www.vedantcomputers.com/products#/sort=p.sort_order/order=ASC/limit=10000","G.SKILL 16GB (16GBx1) DDR4 - 3200MHZ TRIDENT Z RGB SERIES - F4-3200C16S-16GTZR RAM","₹7,750","null","","https://www.vedantcomputers.com/products/g-skill-16gb-16gbx1-ddr4-3200mhz-trident-z-rgb-series-f4-3200c16s-16gtzr"
"1597509001-3197","https://www.vedantcomputers.com/products#/sort=p.sort_order/order=ASC/limit=10000","GIGABYTE X570 AORUS PRO WIFI MOTHERBOARD","₹27,300","null","","https://www.vedantcomputers.com/products?product_id=2655"
"1597509001-2660","https://www.vedantcomputers.com/products#/sort=p.sort_order/order=ASC/limit=10000","COOLER MASTER MH751 BLACK HEADSET","₹6,450","Out Of Stock","","https://www.vedantcomputers.com/products?product_id=2979"
"1597509001-2467","https://www.vedantcomputers.com/products#/sort=p.sort_order/order=ASC/limit=10000","ASUS ROG MAXIMUS XI CODE MOTHERBOARD","₹33,500","Out Of Stock","","https://www.vedantcomputers.com/products/asus-rog-maximus-xi-code"
"1597509001-3428","https://www.vedantcomputers.com/products#/sort=p.sort_order/order=ASC/limit=10000","LOGITECH WIRELESS M171 RED GAMING MOUSE","₹790","Out Of Stock","null",""
"1597509001-2357","https://www.vedantcomputers.com/products#/sort=p.sort_order/order=ASC/limit=10000","ASROCK X570 PHANTOM GAMING X MOTHERBOARD","₹33,000","null","","https://www.vedantcomputers.com/products?product_id=3008"
"1597509001-2443","https://www.vedantcomputers.com/products#/sort=p.sort_order/order=ASC/limit=10000","ASUS PRIME H410M-K MOTHERBOARD","₹7,200","null","","https://www.vedantcomputers.com/products?product_id=3389"
"1597509001-2235","https://www.vedantcomputers.com/products#/sort=p.sort_order/order=ASC/limit=10000","AMD Ryzen 7 3700X (8 Cores 16 Threads With Max Boost Clock Of 4.4GHz, Base Clock Of 3.6GHz And 36MB Game Cache)","₹31,180 ₹29,199","null","","https://www.vedantcomputers.com/products/amd-ryzen-7-3700x-processor-upto-4-4-ghz-36-mb-cache"
"1597509001-2438","https://www.vedantcomputers.com/products#/sort=p.sort_order/order=ASC/limit=10000","ASUS PRIME H310M-E MOTHERBOARD","₹4,990","null","","https://www.vedantcomputers.com/products/asus-prime-h310m-e"
"1597509001-2205","https://www.vedantcomputers.com/products#/sort=p.sort_order/order=ASC/limit=10000","ADATA XPG SX6000 LITE PCIE 512GB GEN3X4 M.2 2280 SSD","₹6,425","null","","https://www.vedantcomputers.com/products?product_id=3043"
"1597509001-2242","https://www.vedantcomputers.com/products#/sort=p.sort_order/order=ASC/limit=10000","AMD RYZEN THREADRIPPER 2920X PROCESSOR (32MB Cache, UPTO 4.3 GHz)","₹50,001","Out Of Stock","","https://www.vedantcomputers.com/products/amd-ryzen-threadripper-2920x-32mb-cache-upto-4-3-ghz"
"1597509001-2832","https://www.vedantcomputers.com/products#/sort=p.sort_order/order=ASC/limit=10000","CORSAIR MM800 RGB POLARIS CLOTH EDITION (AP) GAMING MOUSE PAD","₹3,950","Out Of Stock","","https://www.vedantcomputers.com/products?product_id=2555"
"1597509001-2314","https://www.vedantcomputers.com/products#/sort=p.sort_order/order=ASC/limit=10000","ANTEC NEOECO NE 650M BLACK 650 WATTS POWER SUPPLY","₹4,750","null","","https://www.vedantcomputers.com/products/antec-ne-650m-650w-black"
"1597509001-3495","https://www.vedantcomputers.com/products#/sort=p.sort_order/order=ASC/limit=10000","MSI GEFORCE RTX 2060 SUPER GAMING X 8GB GDDR6","₹38,800","Out Of Stock","","https://www.vedantcomputers.com/products/msi-geforce-rtx-2060-super-gaming-x-8gb-gddr6"
"1597509001-2505","https://www.vedantcomputers.com/products#/sort=p.sort_order/order=ASC/limit=10000","ASUS TINKER BOARD 90MB0QY1 MOTHERBOARD","₹5,130","Out Of Stock","","https://www.vedantcomputers.com/products?product_id=1539"
"1597509001-2913","https://www.vedantcomputers.com/products#/sort=p.sort_order/order=ASC/limit=10000","D-LINK N 300 DIR-615 WIRELESS ROUTER","₹1,350","null","","https://www.vedantcomputers.com/products/d-link-n-300-dir-615"
"1597509001-3582","https://www.vedantcomputers.com/products#/sort=p.sort_order/order=ASC/limit=10000","MSI OPTIX MAG241CR 24"" FULL HD GAMING CURVED MONITOR","₹22,399","Out Of Stock","","https://www.vedantcomputers.com/products?product_id=2901"
"1597509001-3493","https://www.vedantcomputers.com/products#/sort=p.sort_order/order=ASC/limit=10000","MSI GEFORCE RTX 2060 GAMING Z 6G GDDR6","₹38,100","Out Of Stock","","https://www.vedantcomputers.com/products/msi-geforce-rtx-2060-gaming-z-6g-gddr6"
"1597509001-3622","https://www.vedantcomputers.com/products#/sort=p.sort_order/order=ASC/limit=10000","NZXT AER RGB 2 140MM STARTER KIT CABINET FAN (HF-2814C-D1)","₹8,320","Out Of Stock","","https://www.vedantcomputers.com/products/nzxt-aer-rgb-2-140mm-starter-kit-hf-2814c-d1"
"1597509001-3610","https://www.vedantcomputers.com/products#/sort=p.sort_order/order=ASC/limit=10000","MSI X399 GAMING PRO CARBON AC MOTHERBOARD","₹31,290","Out Of Stock","","https://www.vedantcomputers.com/products?product_id=1553"
"1597509001-2426","https://www.vedantcomputers.com/products#/sort=p.sort_order/order=ASC/limit=10000","ASUS PG258Q 25 INCH LED GAMING MONITOR","₹52,520","Out Of Stock","","https://www.vedantcomputers.com/products/asus-pg258q-25-inch-led"
"1597509001-3376","https://www.vedantcomputers.com/products#/sort=p.sort_order/order=ASC/limit=10000","LG GH24NSD1 INTERNAL SATA DVD WRITER","₹1,150","null","","https://www.vedantcomputers.com/products/lg-sata-gh-24nsd1-internal"
"1597509001-2203","https://www.vedantcomputers.com/products#/sort=p.sort_order/order=ASC/limit=10000","ADATA XPG SX6000 LITE PCIE 128GB GEN3X4 M.2 2280 SSD","₹2,790","null","","https://www.vedantcomputers.com/products?product_id=3044"
"1597509001-3578","https://www.vedantcomputers.com/products#/sort=p.sort_order/order=ASC/limit=10000","MSI MPG Z490M GAMING EDGE WIFI MOTHERBOARD","₹21,599","Out Of Stock","","https://www.vedantcomputers.com/products?product_id=3218"
"1597509001-2929","https://www.vedantcomputers.com/products#/sort=p.sort_order/order=ASC/limit=10000","DEEPCOOL GAMERSTORM CASTLE 240EX CPU COOLER","₹7,888","null","","https://www.vedantcomputers.com/products?product_id=3148"
"1597509001-2771","https://www.vedantcomputers.com/products#/sort=p.sort_order/order=ASC/limit=10000","CORSAIR HXI SERIES HX1000I HIGH-PERFORMANCE ATX — 1000 WATT 80 PLUS PLATINUM CERTIFIED PSU","₹19,349","Out Of Stock","","https://www.vedantcomputers.com/products/corsair-hxi-series-hx1000i-high-performance%20atx-1000%E2%80%93watt-80-plus-platinum-certified-psu"
"1597509001-2684","https://www.vedantcomputers.com/products#/sort=p.sort_order/order=ASC/limit=10000","COOLER MASTER UNIVERSAL PSU EXTENSION CABLE KIT WHITE","₹2,575","null","null",""
"1597509001-2557","https://www.vedantcomputers.com/products#/sort=p.sort_order/order=ASC/limit=10000","BLACKMAGIC DESIGN DECKLINK DUO 2","₹42,000","Out Of Stock","null",""
"1597509001-2618","https://www.vedantcomputers.com/products#/sort=p.sort_order/order=ASC/limit=10000","COOLER MASTER MASTERBOX Q300L","₹3,740","Out Of Stock","","https://www.vedantcomputers.com/products/cooler-master-masterbox-q300l"
"1597509001-3919","https://www.vedantcomputers.com/products#/sort=p.sort_order/order=ASC/limit=10000","ZOTAC GAMING GEFORCE RTX 2060 SUPER MINI 8GB GDDR6","₹37,500 ₹34,999","null","","https://www.vedantcomputers.com/products/zotac-geforce-rtx-2060-super-mini-8gb-gddr6"
"1597509001-3732","https://www.vedantcomputers.com/products#/sort=p.sort_order/order=ASC/limit=10000","SAMSUNG 960 PRO NVME M.2 1TB SSD","₹47,800","Out Of Stock","","https://www.vedantcomputers.com/products/samsung-960-pro-nvme-m-2-1-tb"
"1597509001-2735","https://www.vedantcomputers.com/products#/sort=p.sort_order/order=ASC/limit=10000","CORSAIR DOMINATOR PLATINUM 32GB (2X16GB) DDR4 DRAM 3000 MHZ C15 RAM","₹15,050","Out Of Stock","","https://www.vedantcomputers.com/products/corsair-dominator-platinum-32gb-2-16gb-ddr4-dram-3000-mhz-c15-ram"
"1597509001-3572","https://www.vedantcomputers.com/products#/sort=p.sort_order/order=ASC/limit=10000","MSI MPG Z390 GAMING PRO CARBON AC MOTHERBOARD","₹19,075","null","","https://www.vedantcomputers.com/products/msi-mpg-z390-gaming-pro-carbon-ac"
"1597509001-3313","https://www.vedantcomputers.com/products#/sort=p.sort_order/order=ASC/limit=10000","INTEL CORE I7 8086K 8TH GENERATION PROCESSOR (12M CACHE, UPTO 5.00 GHZ)","₹39,900","Out Of Stock","","https://www.vedantcomputers.com/products/processor-intel-core-i7-8086k-8th-generation-12m-cache-upto-5-00-ghz"
"1597509001-2417","https://www.vedantcomputers.com/products#/sort=p.sort_order/order=ASC/limit=10000","ASUS MB168B 15.6 INCH PORTABLE ULTRA SLIM AUTO- ROTATABLE GAMING MONITOR","₹15,390","Out Of Stock","","https://www.vedantcomputers.com/products?product_id=1201"
"1597509001-3086","https://www.vedantcomputers.com/products#/sort=p.sort_order/order=ASC/limit=10000","GIGABYTE AORUS GEFORCE GTX 1060 XTREME EDITION 6GB GDDR5","₹30,659","Out Of Stock","","https://www.vedantcomputers.com/products/gigabyte-aorus-geforce-gtx-1060-6gb-xtreme-edition"
"1597509001-3588","https://www.vedantcomputers.com/products#/sort=p.sort_order/order=ASC/limit=10000","MSI RADEON RX 5500 XT MECH OC 8GB GDDR6","₹19,300","null","","https://www.vedantcomputers.com/products?product_id=2998"
"1597509001-2209","https://www.vedantcomputers.com/products#/sort=p.sort_order/order=ASC/limit=10000","ADATA XPG SX8100 PCIE 512GB GEN3X4 M.2 2280 SSD","₹6,500","null","","https://www.vedantcomputers.com/products?product_id=3415"
"1597509001-3369","https://www.vedantcomputers.com/products#/sort=p.sort_order/order=ASC/limit=10000","LG 24MP88HV-S 23.8 INCH FULL HD IPS LED GAMING MONITOR","₹15,630","Out Of Stock","","https://www.vedantcomputers.com/products/lg-24mp-88hv-s-23-8-inch-full-hd-ips-led"
"1597509001-3447","https://www.vedantcomputers.com/products#/sort=p.sort_order/order=ASC/limit=10000","MASTERGEL WHITE COOLER MASTER","₹220","Out Of Stock","","https://www.vedantcomputers.com/products/cooler-master-mastergel-white"
"1597509001-3497","https://www.vedantcomputers.com/products#/sort=p.sort_order/order=ASC/limit=10000","MSI GEFORCE RTX 2060 SUPER VENTUS OC 8GB GDDR6","₹36,500","Out Of Stock","","https://www.vedantcomputers.com/products/msi-geforce-rtx-2060-super-ventus-oc-8gb-gddr6"
"1597509001-3748","https://www.vedantcomputers.com/products#/sort=p.sort_order/order=ASC/limit=10000","SAMSUNG LS22E360HS/XL WHITE 21.5 INCH SLIM NARROW PLS HDMI GAMING MONITOR","₹9,570","Out Of Stock","","https://www.vedantcomputers.com/products/samsung-ls22e-360hs-xl-white-21-5-inch-slim-narrow-pls-hdmi"
"1597509001-2355","https://www.vedantcomputers.com/products#/sort=p.sort_order/order=ASC/limit=10000","ASROCK X470 MASTER SLI/AC MOTHERBOARD","₹13,240","Out Of Stock","","https://www.vedantcomputers.com/products/asrock-x470-master-sli-ac"
"1597509001-3416","https://www.vedantcomputers.com/products#/sort=p.sort_order/order=ASC/limit=10000","LOGITECH M100R BLACK MOUSE","₹360","Out Of Stock","","https://www.vedantcomputers.com/products/logitech-m100r-black"
"1597509001-3878","https://www.vedantcomputers.com/products#/sort=p.sort_order/order=ASC/limit=10000","WD GREEN 240GB PC SSD (WDS240G2G0A)","₹3,350","null","","https://www.vedantcomputers.com/products/wd-green-240gb-wds240g2g0a"
"1597509001-2744","https://www.vedantcomputers.com/products#/sort=p.sort_order/order=ASC/limit=10000","CORSAIR FORCE SERIES LE200 240GB SATA 3 6GB/S SSD","₹5,950","Out Of Stock","","https://www.vedantcomputers.com/products/corsair-force-series-le200-240gb-sata-3-6gb-s"
"1597509001-3779","https://www.vedantcomputers.com/products#/sort=p.sort_order/order=ASC/limit=10000","SAPPHIRE PULSE RADEON RX 560 4GB GDDR5","₹9,990","Out Of Stock","","https://www.vedantcomputers.com/products/sapphire-pulse-radeon-rx-560-4gb-gddr5"
"1597509001-3616","https://www.vedantcomputers.com/products#/sort=p.sort_order/order=ASC/limit=10000","MSI X570-A PRO MOTHERBOARD","₹15,990","null","","https://www.vedantcomputers.com/products/msi-x570-a-pro-motherboard"
"1597509001-2306","https://www.vedantcomputers.com/products#/sort=p.sort_order/order=ASC/limit=10000","ANTEC HCG750 80 PLUS BRONZE 750 WATTS MODULAR POWER SUPPLY","₹6,700","null","","https://www.vedantcomputers.com/products?product_id=2850"
"1597509001-3325","https://www.vedantcomputers.com/products#/sort=p.sort_order/order=ASC/limit=10000","INTEL CORE I9-9940X 9TH GENERATION PROCESSOR (19.25M CACHE, UP TO 4.40 GHZ)","₹57,999","null","","https://www.vedantcomputers.com/products/intel-core-i9-9940x-9-generation-19-25m-cache-up-to-4-40-ghz"
"1597509001-3858","https://www.vedantcomputers.com/products#/sort=p.sort_order/order=ASC/limit=10000","WD 512GB M.2 2280 PC SSD - BLACK","₹16,760","Out Of Stock","","https://www.vedantcomputers.com/products/wd-512gb-m-2-2280-black"
"1597509001-2979","https://www.vedantcomputers.com/products#/sort=p.sort_order/order=ASC/limit=10000","DELL S2218H 22 INCH FULL HD LED GAMING MONITOR","₹9,990","Out Of Stock","","https://www.vedantcomputers.com/products/dell-s2218h-22-inch-ips-full-hd-led"
"1597509001-2319","https://www.vedantcomputers.com/products#/sort=p.sort_order/order=ASC/limit=10000","ANTEC NX230 MID-TOWER GAMING CABINET","₹2,830","Out Of Stock","","https://www.vedantcomputers.com/products?product_id=3211"
"1597509001-3605","https://www.vedantcomputers.com/products#/sort=p.sort_order/order=ASC/limit=10000","MSI SILVER BLACK CORE FROZR L CPU COOLER","₹6,999","Out Of Stock","","https://www.vedantcomputers.com/products/msi-core-frozr-l"
"1597509001-3689","https://www.vedantcomputers.com/products#/sort=p.sort_order/order=ASC/limit=10000","RAZER GOLIATHUS MOBILE -SMALL GAMING MOUSE PAD","₹560","Out Of Stock","","https://www.vedantcomputers.com/products/razer-goliathus-mobile-small"
"1597509001-2215","https://www.vedantcomputers.com/products#/sort=p.sort_order/order=ASC/limit=10000","AMD FIREPRO W4100 PROFESSIONAL 2GB GDDR5","₹13,250","Out Of Stock","","https://www.vedantcomputers.com/products/amd-fire-pro-w4100-professional-2gb-gddr5-graphics-card"
"1597509001-2654","https://www.vedantcomputers.com/products#/sort=p.sort_order/order=ASC/limit=10000","COOLER MASTER MASTERWATT 650W - 650 WATT 80 PLUS BRONZE CERTIFIED SEMI FAN LESS MODULAR PSU","₹6,120","Out Of Stock","","https://www.vedantcomputers.com/products/cooler%20master-masterwatt-650w-650-watt%2080-plus-bronze-certified-semi-fan-less-modular"
"1597509001-3458","https://www.vedantcomputers.com/products#/sort=p.sort_order/order=ASC/limit=10000","MSI B450 GAMING PRO CARBON AC WI-FI MOTHERBOARD","₹13,300","Out Of Stock","","https://www.vedantcomputers.com/products/msi-b450-gaming-pro-carbon-ac"
"1597509001-3111","https://www.vedantcomputers.com/products#/sort=p.sort_order/order=ASC/limit=10000","GIGABYTE B450 GAMING X MOTHERBOARD","₹9,690","null","","https://www.vedantcomputers.com/products?product_id=2988"
"1597509001-2535","https://www.vedantcomputers.com/products#/sort=p.sort_order/order=ASC/limit=10000","BENQ GW2280 22 INCH EYE CARE STYLISH MONITOR","₹7,350","Out Of Stock","","https://www.vedantcomputers.com/products/benq-gw2280-22-inch-eye-care-stylish-monitor"
"1597509001-3240","https://www.vedantcomputers.com/products#/sort=p.sort_order/order=ASC/limit=10000","HYPER-X FURY S SPEED EDITION LARGE GAMING MOUSE PAD","₹1,525","Out Of Stock","","https://www.vedantcomputers.com/products/hyper-x-fury-s-speed-edition-large"
"1597509001-2329","https://www.vedantcomputers.com/products#/sort=p.sort_order/order=ASC/limit=10000","ANTEC P120 CRYSTAL MID TOWER CABINET","₹8,875","null","","https://www.vedantcomputers.com/products?product_id=2959"
"1597509001-2434","https://www.vedantcomputers.com/products#/sort=p.sort_order/order=ASC/limit=10000","ASUS PRIME B460M-A MOTHERBOARD","₹10,300","null","","https://www.vedantcomputers.com/products?product_id=3386"
"1597509001-3776","https://www.vedantcomputers.com/products#/sort=p.sort_order/order=ASC/limit=10000","SAPPHIRE NITRO+ RX 5700 XT 8G GDDR6 SE","₹40,900","Out Of Stock","","https://www.vedantcomputers.com/products?product_id=3195"
"1597509001-3501","https://www.vedantcomputers.com/products#/sort=p.sort_order/order=ASC/limit=10000","MSI GEFORCE RTX 2070 ARMOR 8GB GDDR6","₹47,500 ₹43,795","Out Of Stock","","https://www.vedantcomputers.com/products/msi-geforce-rtx-2070-armor-8gb-gddr6"
"1597509001-3505","https://www.vedantcomputers.com/products#/sort=p.sort_order/order=ASC/limit=10000","MSI GEFORCE RTX 2070 SUPER GAMING Z TRIO 8G GDDR6","₹50,950","Out Of Stock","","https://www.vedantcomputers.com/products?product_id=3032"
"1597509001-3600","https://www.vedantcomputers.com/products#/sort=p.sort_order/order=ASC/limit=10000","MSI RADEON RX 580 ARMOR 8GB OC GDDR5","₹19,999 ₹17,999","null","","https://www.vedantcomputers.com/products?product_id=3013"
"1597509001-2351","https://www.vedantcomputers.com/products#/sort=p.sort_order/order=ASC/limit=10000","ASROCK B450 PRO 4 MOTHERBOARD","₹7,900","Out Of Stock","null",""
"1597509001-3063","https://www.vedantcomputers.com/products#/sort=p.sort_order/order=ASC/limit=10000","GALAX GEFORCE RTX 2070 SUPER EX (1-CLICK OC) 8GB GDDR6","₹42,500","Out Of Stock","","https://www.vedantcomputers.com/products?product_id=2678"
"1597509001-3491","https://www.vedantcomputers.com/products#/sort=p.sort_order/order=ASC/limit=10000","MSI GEFORCE GTX 1660 TI VENTUS XS 6GB OC GDDR6","₹24,900","null","","https://www.vedantcomputers.com/products/msi-geforce-gtx-1660-ti-ventus-xs-6gb-oc-gddr6"
"1597509001-2831","https://www.vedantcomputers.com/products#/sort=p.sort_order/order=ASC/limit=10000","CORSAIR MM500 PREMIUM ANTI FRAY CLOTH EXTENDED 3XL GAMING MOUSE PAD","₹4,100","null","","https://www.vedantcomputers.com/products?product_id=3310"
"1597509001-2199","https://www.vedantcomputers.com/products#/sort=p.sort_order/order=ASC/limit=10000","ADATA XPG SPECTRIX D80 16GB 8GBx2 DDR4 RGB 3200 MHz RAM","₹8,175","Out Of Stock","","https://www.vedantcomputers.com/products?product_id=3235"
