web-scraper-order,web-scraper-start-url,page,page-href,name,price,stock,link,link-href
"1597509962-5763","https://www.primeabgb.com/?post_type=product&taxonomy=product_cat&s=","Prev","https://www.primeabgb.com/page/44/?post_type=product&taxonomy=product_cat&s","ASUS Radeon RX 5700 XT TUF 3-RX5700XT-O8G-GAMING Graphic Card","₹52,500 ₹38,785","null","ASUS Radeon RX 5700 XT TUF 3-RX5700XT-O8G-GAMING Graphic Card","https://www.primeabgb.com/online-price-reviews-india/asus-radeon-rx-5700-xt-tuf-3-rx5700xt-o8g-gaming-graphic-card/"
"1597509422-4819","https://www.primeabgb.com/?post_type=product&taxonomy=product_cat&s=","Prev","https://www.primeabgb.com/page/76/?post_type=product&taxonomy=product_cat&s","G.SKILL Sniper X Series 16GB (2 x 8GB) 288-Pin DDR4 3600 (PC4 28800) RAM F4-3600C19D-16GSXK","₹16,463","Sold Out","G.SKILL Sniper X Series 16GB (2 x 8GB) 288-Pin DDR4 3600 (PC4 28800) RAM F4-3600C19D-16GSXK","https://www.primeabgb.com/online-price-reviews-india/g-skill-sniper-x-series-16gb-2-x-8gb-288-pin-ddr4-3600-pc4-28800-ram-f4-3600c19d-16gsxk/"
"1597509878-5635","https://www.primeabgb.com/?post_type=product&taxonomy=product_cat&s=","Prev","https://www.primeabgb.com/page/49/?post_type=product&taxonomy=product_cat&s","ASUS ROG STRIX B365-G GAMING mATX Gaming Motherboard","₹9,500 ₹8,797","Sold Out","ASUS ROG STRIX B365-G GAMING mATX Gaming Motherboard","https://www.primeabgb.com/online-price-reviews-india/asus-rog-strix-b365-g-gaming-matx-gaming-motherboard/"
"1597509978-5813","https://www.primeabgb.com/?post_type=product&taxonomy=product_cat&s=","Prev","https://www.primeabgb.com/page/43/?post_type=product&taxonomy=product_cat&s","SanDisk 250GB Extreme Portable USB 3.1 Type-C External SSD SDSSDE60-250G-G25","₹8,500 ₹6,450","Sold Out","SanDisk 250GB Extreme Portable USB 3.1 Type-C External SSD SDSSDE60-250G-G25","https://www.primeabgb.com/online-price-reviews-india/sandisk-250gb-extreme-portable-usb-3-1-type-c-external-ssd-sdssde60-250g-g25/"
"1597509661-5223","https://www.primeabgb.com/?post_type=product&taxonomy=product_cat&s=","Prev","https://www.primeabgb.com/page/62/?post_type=product&taxonomy=product_cat&s","PC Cooler GI-AH240U HALO RGB 120mm PWM VortexPro CPU Cooler","Call for Price","null","PC Cooler GI-AH240U HALO RGB 120mm PWM VortexPro CPU Cooler","https://www.primeabgb.com/online-price-reviews-india/pc-cooler-gi-ah240u-halo-rgb-120mm-pwm-vortexpro-cpu-cooler/"
"1597509626-5175","https://www.primeabgb.com/?post_type=product&taxonomy=product_cat&s=","Prev","https://www.primeabgb.com/page/64/?post_type=product&taxonomy=product_cat&s","Seagate Nytro 1551 240 GB Mainstream Endurance Enterprise SSD XA240ME10003","₹11,799 ₹9,439","null","Seagate Nytro 1551 240 GB Mainstream Endurance Enterprise SSD XA240ME10003","https://www.primeabgb.com/online-price-reviews-india/seagate-nytro-1551-240-gb-mainstream-endurance-enterprise-ssd-xa240me10003/"
"1597509910-5688","https://www.primeabgb.com/?post_type=product&taxonomy=product_cat&s=","Prev","https://www.primeabgb.com/page/47/?post_type=product&taxonomy=product_cat&s","Gigabyte Radeon RX 5700 XT 8G Graphic Card GV-R57XT-8GD-B","₹45,166 ₹39,275","Sold Out","Gigabyte Radeon RX 5700 XT 8G Graphic Card GV-R57XT-8GD-B","https://www.primeabgb.com/online-price-reviews-india/gigabyte-radeon-rx-5700-xt-8g-graphic-card-gv-r57xt-8gd-b/"
"1597510246-6288","https://www.primeabgb.com/?post_type=product&taxonomy=product_cat&s=","Prev","https://www.primeabgb.com/page/27/?post_type=product&taxonomy=product_cat&s","HyperX FURY 8GB (1x 8GB) 2400MHz DDR4 RAM HX424C15FB3/8","₹3,500 ₹3,150","Sold Out","HyperX FURY 8GB (1x 8GB) 2400MHz DDR4 RAM HX424C15FB3/8","https://www.primeabgb.com/online-price-reviews-india/hyperx-fury-8gb-1x-8gb-2400mhz-ddr4-ram-hx424c15fb3-8/"
"1597509522-4985","https://www.primeabgb.com/?post_type=product&taxonomy=product_cat&s=","Prev","https://www.primeabgb.com/page/70/?post_type=product&taxonomy=product_cat&s","Thermaltake SMART RGB 500W 80 Plus SMPS PS-SPR-0500NHSAWE-1","₹5,250 ₹3,433","Sold Out","Thermaltake SMART RGB 500W 80 Plus SMPS PS-SPR-0500NHSAWE-1","https://www.primeabgb.com/online-price-reviews-india/thermaltake-smart-rgb-500w-80-plus-smps-ps-spr-0500nhsawe-1/"
"1597509700-5279","https://www.primeabgb.com/?post_type=product&taxonomy=product_cat&s=","Prev","https://www.primeabgb.com/page/60/?post_type=product&taxonomy=product_cat&s","NZXT H500i Matte White Tempered Glass ATX Mid Tower Case CA-H500W-W1","₹13,299 ₹8,844","Sold Out","NZXT H500i Matte White Tempered Glass ATX Mid Tower Case CA-H500W-W1","https://www.primeabgb.com/online-price-reviews-india/nzxt-h500i-matte-white-tempered-glass-atx-mid-tower-case-ca-h500w-w1/"
"1597510069-5953","https://www.primeabgb.com/?post_type=product&taxonomy=product_cat&s=","Prev","https://www.primeabgb.com/page/38/?post_type=product&taxonomy=product_cat&s","PNY Nvidia Quadro Pascal Series P620 2GB GDDR5 Workstation Graphics Card VCQP620-PB","₹15,500 ₹13,349","null","PNY Nvidia Quadro Pascal Series P620 2GB GDDR5 Workstation Graphics Card VCQP620-PB","https://www.primeabgb.com/online-price-reviews-india/pny-nvidia-quadro-pascal-series-p620-2gb-gddr5-workstation-graphics-card-vcqp620-pb/"
"1597509893-5657","https://www.primeabgb.com/?post_type=product&taxonomy=product_cat&s=","Prev","https://www.primeabgb.com/page/48/?post_type=product&taxonomy=product_cat&s","ZOTAC GEFORCE RTX 2080 SUPER AMP Graphic Card ZT-T20820D-10P","₹95,000 ₹78,860","Sold Out","ZOTAC GEFORCE RTX 2080 SUPER AMP Graphic Card ZT-T20820D-10P","https://www.primeabgb.com/online-price-reviews-india/zotac-geforce-rtx-2080-super-amp-graphic-card-zt-t20820d-10p/"
"1597509295-4559","https://www.primeabgb.com/?post_type=product&taxonomy=product_cat&s=","Prev","https://www.primeabgb.com/page/84/?post_type=product&taxonomy=product_cat&s","ANTEC EA550G PRO 550W 80 PLUS GOLD CERTIFICATION SEMI MODULAR PSU","₹6,700","null","ANTEC EA550G PRO 550W 80 PLUS GOLD CERTIFICATION SEMI MODULAR PSU","https://www.primeabgb.com/online-price-reviews-india/antec-ea550g-pro-550w-80-plus-gold-certification-semi-modular-psu/"
"1597509589-5106","https://www.primeabgb.com/?post_type=product&taxonomy=product_cat&s=","Prev","https://www.primeabgb.com/page/66/?post_type=product&taxonomy=product_cat&s","SEAGATE 2TB Barracuda 5400 RPM Desktop Internal Hard Drive ST2000DM005","₹5,060 ₹4,950","null","SEAGATE 2TB Barracuda 5400 RPM Desktop Internal Hard Drive ST2000DM005","https://www.primeabgb.com/online-price-reviews-india/seagate-2tb-barracuda-5400-rpm-desktop-internal-hard-drive-st2000dm005/"
"1597509589-5099","https://www.primeabgb.com/?post_type=product&taxonomy=product_cat&s=","Prev","https://www.primeabgb.com/page/66/?post_type=product&taxonomy=product_cat&s","MSI MPG Z390 GAMING PRO CARBON AC Intel Z390 Motherboard","₹28,394 ₹22,715","null","MSI MPG Z390 GAMING PRO CARBON AC Intel Z390 Motherboard","https://www.primeabgb.com/online-price-reviews-india/msi-mpg-z390-gaming-pro-carbon-ac-intel-z390-motherboard/"
"1597509661-5233","https://www.primeabgb.com/?post_type=product&taxonomy=product_cat&s=","Prev","https://www.primeabgb.com/page/62/?post_type=product&taxonomy=product_cat&s","Seagate Nytro 5000 Capacity Optimised Secure SED 1.92TB M.2 PCIe NVMe XP1920LE30012","₹72,289 ₹65,717","Sold Out","Seagate Nytro 5000 Capacity Optimised Secure SED 1.92TB M.2 PCIe NVMe XP1920LE30012","https://www.primeabgb.com/online-price-reviews-india/seagate-nytro-5000-capacity-optimised-secure-sed-1-92tb-m-2-pcie-nvme-xp1920le30012/"
"1597509223-4438","https://www.primeabgb.com/?post_type=product&taxonomy=product_cat&s=","Prev","https://www.primeabgb.com/page/89/?post_type=product&taxonomy=product_cat&s","Corsair HX750 750 Watt 80 PLUS PLATINUM Certified Fully Modular PSU CP-9020137-UK","₹14,125 ₹12,450","null","Corsair HX750 750 Watt 80 PLUS PLATINUM Certified Fully Modular PSU CP-9020137-UK","https://www.primeabgb.com/online-price-reviews-india/corsair-hx750-750-watt-80-plus-platinum-certified-fully-modular-psu-cp-9020137-uk/"
"1597509993-5846","https://www.primeabgb.com/?post_type=product&taxonomy=product_cat&s=","Prev","https://www.primeabgb.com/page/42/?post_type=product&taxonomy=product_cat&s","ANTEC VP650P PLUS SMPS 650 WATT 80 PLUS STANDARD CERTIFICATION PSU","₹5,699 ₹4,290","null","ANTEC VP650P PLUS SMPS 650 WATT 80 PLUS STANDARD CERTIFICATION PSU","https://www.primeabgb.com/online-price-reviews-india/antec-vp650p-plus-smps-650-watt-80-plus-standard-certification-psu/"
"1597509778-5455","https://www.primeabgb.com/?post_type=product&taxonomy=product_cat&s=","Prev","https://www.primeabgb.com/page/55/?post_type=product&taxonomy=product_cat&s","ASRock Z390 Phantom Gaming SLI/ac LGA 1151 (300 Series) ATX Intel Motherboard","₹19,500 ₹13,556","Sold Out","ASRock Z390 Phantom Gaming SLI/ac LGA 1151 (300 Series) ATX Intel Motherboard","https://www.primeabgb.com/online-price-reviews-india/asrock-z390-phantom-gaming-sliac-lga-1151-300-series-atx-intel-motherboard/"
"1597509910-5682","https://www.primeabgb.com/?post_type=product&taxonomy=product_cat&s=","Prev","https://www.primeabgb.com/page/47/?post_type=product&taxonomy=product_cat&s","ADATA XPG SPECTRIX S40G RGB 256GB PCIe Gen3x4 M.2 NVME SSD AS40G-256GT-C","₹6,500 ₹5,200","Sold Out","ADATA XPG SPECTRIX S40G RGB 256GB PCIe Gen3x4 M.2 NVME SSD AS40G-256GT-C","https://www.primeabgb.com/online-price-reviews-india/adata-xpg-spectrix-s40g-rgb-256gb-pcie-gen3x4-m-2-nvme-ssd-as40g-256gt-c/"
"1597510658-7042","https://www.primeabgb.com/?post_type=product&taxonomy=product_cat&s=","2","https://www.primeabgb.com/page/2/?post_type=product&taxonomy=product_cat&s","Asus RT-AC5300 Wireless Tri-Band AC5300 Gigabit Router","Call for Price","null","Asus RT-AC5300 Wireless Tri-Band AC5300 Gigabit Router","https://www.primeabgb.com/online-price-reviews-india/asus-rt-ac5300-wireless-tri-band-ac5300-gigabit-router/"
"1597510292-6366","https://www.primeabgb.com/?post_type=product&taxonomy=product_cat&s=","Prev","https://www.primeabgb.com/page/24/?post_type=product&taxonomy=product_cat&s","Supermicro Intel C622 Chipset ATX Server Motherboard X11SPi-TF","₹51,006 ₹40,804","null","Supermicro Intel C622 Chipset ATX Server Motherboard X11SPi-TF","https://www.primeabgb.com/online-price-reviews-india/supermicro-intel-c622-chipset-atx-server-motherboard-x11spi-tf/"
"1597510361-6493","https://www.primeabgb.com/?post_type=product&taxonomy=product_cat&s=","Prev","https://www.primeabgb.com/page/20/?post_type=product&taxonomy=product_cat&s","G.Skill Aegis Series 8GB (8GBx1) DDR4 2400MHz Black Memory F4-2400C17S-8GIS","₹4,000 ₹2,775","Sold Out","G.Skill Aegis Series 8GB (8GBx1) DDR4 2400MHz Black Memory F4-2400C17S-8GIS","https://www.primeabgb.com/online-price-reviews-india/g-skill-aegis-series-8gb-8gbx1-ddr4-2400mhz-black-memory-f4-2400c17s-8gis/"
"1597509347-4663","https://www.primeabgb.com/?post_type=product&taxonomy=product_cat&s=","Prev","https://www.primeabgb.com/page/81/?post_type=product&taxonomy=product_cat&s","Intel 512GB 600p Series M.2 2280 NVMe PCIe SSD SSDPEKKW512G7X1","₹15,099","Sold Out","Intel 512GB 600p Series M.2 2280 NVMe PCIe SSD SSDPEKKW512G7X1","https://www.primeabgb.com/online-price-reviews-india/intel-512gb-600p-series-m-2-2280-nvme-pcie-ssd-ssdpekkw512g7x1/"
"1597509347-4649","https://www.primeabgb.com/?post_type=product&taxonomy=product_cat&s=","Prev","https://www.primeabgb.com/page/81/?post_type=product&taxonomy=product_cat&s","ASUS ROG Radeon RX Vega 56 STRIX-RXVEGA56-O8G-GAMING 8GB Graphic Card","₹76,500 ₹64,514","Sold Out","ASUS ROG Radeon RX Vega 56 STRIX-RXVEGA56-O8G-GAMING 8GB Graphic Card","https://www.primeabgb.com/online-price-reviews-india/asus-rog-radeon-rx-vega-56-strix-rxvega56-o8g-gaming-8gb-graphic-card/"
"1597509033-4095","https://www.primeabgb.com/?post_type=product&taxonomy=product_cat&s=","Prev","https://www.primeabgb.com/page/99/?post_type=product&taxonomy=product_cat&s","Corsair Graphite Series 780T White Full-Tower PC Cabinet CC-9011059-WW","₹14,982","Sold Out","Corsair Graphite Series 780T White Full-Tower PC Cabinet CC-9011059-WW","https://www.primeabgb.com/online-price-reviews-india/corsair-graphite-series-780t-white-full-tower-pc-cabinet/"
"1597510329-6446","https://www.primeabgb.com/?post_type=product&taxonomy=product_cat&s=","Prev","https://www.primeabgb.com/page/22/?post_type=product&taxonomy=product_cat&s","Supermicro AMD EPYC 7000-series ATX Server Motherboard MBD-H11SSL-NC-O","₹55,669 ₹44,535","null","Supermicro AMD EPYC 7000-series ATX Server Motherboard MBD-H11SSL-NC-O","https://www.primeabgb.com/online-price-reviews-india/supermicro-amd-epyc-7000-series-atx-server-motherboard-mbd-h11ssl-nc-o/"
"1597509761-5401","https://www.primeabgb.com/?post_type=product&taxonomy=product_cat&s=","Prev","https://www.primeabgb.com/page/56/?post_type=product&taxonomy=product_cat&s","INNO3D GeForce GTX 1660 Twin X2 Gaming Graphics Card NN16602-06D5-1521VA15","₹20,500 ₹17,010","Sold Out","INNO3D GeForce GTX 1660 Twin X2 Gaming Graphics Card NN16602-06D5-1521VA15","https://www.primeabgb.com/online-price-reviews-india/inno3d-geforce-gtx-1660-twin-x2-gaming-graphics-card-nn16602-06d5-1521va15/"
"1597510436-6630","https://www.primeabgb.com/?post_type=product&taxonomy=product_cat&s=","Prev","https://www.primeabgb.com/page/15/?post_type=product&taxonomy=product_cat&s","Intel D1 P4101 1 TB NVMe PCIe3x4 M.2 SSD SSDPEKKA010T8","₹38,778 ₹31,022","null","Intel D1 P4101 1 TB NVMe PCIe3x4 M.2 SSD SSDPEKKA010T8","https://www.primeabgb.com/online-price-reviews-india/intel-d1-p4101-1-tb-nvme-pcie3x4-m-2-ssd-ssdpekka010t8/"
"1597509132-4263","https://www.primeabgb.com/?post_type=product&taxonomy=product_cat&s=","Prev","https://www.primeabgb.com/page/94/?post_type=product&taxonomy=product_cat&s","WD Green 240GB M.2 2280 SSD WDS240G2G0B","₹3,894 ₹3,300","null","WD Green 240GB M.2 2280 SSD WDS240G2G0B","https://www.primeabgb.com/online-price-reviews-india/wd-green-240gb-m-2-2280-ssd-wds240g2g0b/"
"1597509818-5501","https://www.primeabgb.com/?post_type=product&taxonomy=product_cat&s=","Prev","https://www.primeabgb.com/page/53/?post_type=product&taxonomy=product_cat&s","WD BLACK SN750 NVMe M.2 2280 500GB PCI-Express 3.0 x4 3D NAND SSD WDS500G3XHC W/ Heatsink","₹11,564 ₹9,800","Sold Out","WD BLACK SN750 NVMe M.2 2280 500GB PCI-Express 3.0 x4 3D NAND SSD WDS500G3XHC W/ Heatsink","https://www.primeabgb.com/online-price-reviews-india/wd-black-sn750-nvme-m-2-2280-500gb-pci-express-3-0-x4-3d-nand-ssd-wds500g3xhc-w-heatsink/"
"1597509644-5205","https://www.primeabgb.com/?post_type=product&taxonomy=product_cat&s=","Prev","https://www.primeabgb.com/page/63/?post_type=product&taxonomy=product_cat&s","Corsair Elgato Systems Game Capture HD60 Pro High Definition Game Recorder 1GC109901002","₹24,565 ₹19,652","Sold Out","Corsair Elgato Systems Game Capture HD60 Pro High Definition Game Recorder 1GC109901002","https://www.primeabgb.com/online-price-reviews-india/corsair-elgato-systems-game-capture-hd60-pro-high-definition-game-recorder-1gc109901002/"
"1597509148-4300","https://www.primeabgb.com/?post_type=product&taxonomy=product_cat&s=","Prev","https://www.primeabgb.com/page/93/?post_type=product&taxonomy=product_cat&s","Corsair Vengeance LPX 16 GB DDR4 DRAM 2400MHz C16 Memory CMK16GX4M1A2400C16","₹6,800 ₹5,950","null","Corsair Vengeance LPX 16 GB DDR4 DRAM 2400MHz C16 Memory CMK16GX4M1A2400C16","https://www.primeabgb.com/online-price-reviews-india/corsair-vengeance-lpx-16gb-ddr4-dram-2400mhz-c16-memory-cmk16gx4m1a2400c16/"
"1597510046-5926","https://www.primeabgb.com/?post_type=product&taxonomy=product_cat&s=","Prev","https://www.primeabgb.com/page/39/?post_type=product&taxonomy=product_cat&s","Thermaltake TOUGHRAM RGB 16GB (8GBx2) 3000MHz DDR4 Memory R009D408GX2-3000C16B","₹9,500 ₹8,250","Sold Out","Thermaltake TOUGHRAM RGB 16GB (8GBx2) 3000MHz DDR4 Memory R009D408GX2-3000C16B","https://www.primeabgb.com/online-price-reviews-india/thermaltake-toughram-rgb-16gb-8gbx2-3000mhz-ddr4-memory-r009d408gx2-3000c16b/"
"1597510375-6511","https://www.primeabgb.com/?post_type=product&taxonomy=product_cat&s=","Prev","https://www.primeabgb.com/page/19/?post_type=product&taxonomy=product_cat&s","HP 27F 4K 27 inch IPS with LED backlight Gaming Monitor","₹38,199 ₹34,359","Sold Out","HP 27F 4K 27 inch IPS with LED backlight Gaming Monitor","https://www.primeabgb.com/online-price-reviews-india/hp-27f-4k-27-inch-ips-led-backlight-gaming-monitor/"
"1597509281-4544","https://www.primeabgb.com/?post_type=product&taxonomy=product_cat&s=","Prev","https://www.primeabgb.com/page/85/?post_type=product&taxonomy=product_cat&s","Intel Optane M.2 22 inch0-S3-B-M 32GB NVMe SSD MEMPEK1W032GAXT","₹6,075","Sold Out","Intel Optane M.2 22 inch0-S3-B-M 32GB NVMe SSD MEMPEK1W032GAXT","https://www.primeabgb.com/online-price-reviews-india/intel-optane-m-2-2280-s3-b-m-32gb-nvme-ssd-mempek1w032gaxt/"
"1597509223-4422","https://www.primeabgb.com/?post_type=product&taxonomy=product_cat&s=","Prev","https://www.primeabgb.com/page/89/?post_type=product&taxonomy=product_cat&s","Thermaltake Core P3 ATX Wall-Mount Chassis CA-1G4-00M1WN-00","₹14,450 ₹10,458","Sold Out","Thermaltake Core P3 ATX Wall-Mount Chassis CA-1G4-00M1WN-00","https://www.primeabgb.com/online-price-reviews-india/thermaltake-core-p3-atx-wall-mount-chassis-ca-1g4-00m1wn-00/"
"1597509422-4813","https://www.primeabgb.com/?post_type=product&taxonomy=product_cat&s=","Prev","https://www.primeabgb.com/page/76/?post_type=product&taxonomy=product_cat&s","Intel Optane 800P Series 58GB M.2 PCIe SSD SSDPEK1W060GA01","₹8,799","Sold Out","Intel Optane 800P Series 58GB M.2 PCIe SSD SSDPEK1W060GA01","https://www.primeabgb.com/online-price-reviews-india/intel-optane-800p-series-58gb-m-2-pcie-ssd-ssdpek1w060ga01/"
"1597510361-6490","https://www.primeabgb.com/?post_type=product&taxonomy=product_cat&s=","Prev","https://www.primeabgb.com/page/20/?post_type=product&taxonomy=product_cat&s","Supermicro NVIDIA Tesla T4 16GB GDDR6 PCIe 3.0– Passive Cooling, Single Slot, 70w","₹250,000 ₹213,326","null","Supermicro NVIDIA Tesla T4 16GB GDDR6 PCIe 3.0– Passive Cooling, Single Slot, 70w","https://www.primeabgb.com/online-price-reviews-india/supermicro-nvidia-tesla-t4-16gb-gddr6-pcie-3-0-passive-cooling-single-slot-70w/"
"1597509558-5049","https://www.primeabgb.com/?post_type=product&taxonomy=product_cat&s=","Prev","https://www.primeabgb.com/page/68/?post_type=product&taxonomy=product_cat&s","ASUS CERBERUS Gaming headset designed for both PC gaming and mobile use","₹3,700 ₹2,660","Sold Out","ASUS CERBERUS Gaming headset designed for both PC gaming and mobile use","https://www.primeabgb.com/online-price-reviews-india/asus-cerberus-gaming-headset-designed-pc-gaming-mobile-use/"
"1597509910-5669","https://www.primeabgb.com/?post_type=product&taxonomy=product_cat&s=","Prev","https://www.primeabgb.com/page/47/?post_type=product&taxonomy=product_cat&s","ASUS ROG Strix GeForce RTX 2070 SUPER Advanced Edition 8GB GDDR6 Graphic card ROG-STRIX-RTX2070S-A8G-GAMING","₹87,000 ₹56,999","null","ASUS ROG Strix GeForce RTX 2070 SUPER Advanced Edition 8GB GDDR6 Graphic card ROG-STRIX-RTX2070S-A8G-GAMING","https://www.primeabgb.com/online-price-reviews-india/asus-rog-strix-geforce-rtx-2070-super-advanced-edition-8gb-gddr6-graphic-card-rog-strix-rtx2070s-a8g-gaming/"
